Wavelength	Mean	Std+	Std-
955	0.4806353	0.528580464	0.432690136
956	0.4789316	0.526594157	0.431269043
957	0.4772615	0.524571006	0.429951994
958	0.4756188	0.522630183	0.428607417
959	0.4739811	0.520740018	0.427222182
960	0.47219415	0.518719804	0.425668496
961	0.47073105	0.517015291	0.424446809
962	0.4695103	0.515568709	0.423451891
963	0.4685566	0.514436471	0.422676729
964	0.4675188	0.513265525	0.421772075
965	0.4666698	0.512329704	0.421009896
966	0.4661036	0.511728593	0.420478607
967	0.46554005	0.511062815	0.420017285
968	0.46479745	0.51024038	0.41935452
969	0.46398605	0.509361754	0.418610346
970	0.4637341	0.508996941	0.418471259
971	0.4632201	0.508462039	0.417978161
972	0.4627235	0.507969743	0.417477257
973	0.4626386	0.5078418	0.4174354
974	0.4622492	0.507396182	0.417102218
975	0.46198355	0.507066547	0.416900553
976	0.46203	0.507041239	0.417018761
977	0.4615363	0.506547891	0.416524709
978	0.4611614	0.506130141	0.416192659
979	0.4609612	0.505855955	0.416066445
980	0.4611522	0.506075928	0.416228472
981	0.4611323	0.506078203	0.416186397
982	0.46109225	0.506071596	0.416112904
983	0.46132415	0.506384424	0.416263876
984	0.46148	0.506522129	0.416437871
985	0.46161375	0.506629279	0.416598221
986	0.461741	0.506755034	0.416726966
987	0.46239855	0.507469047	0.417328053
988	0.4627376	0.507882297	0.417592903
989	0.4627741	0.508003459	0.417544741
990	0.46332065	0.508593541	0.418047759
991	0.46382445	0.509148333	0.418500567
992	0.4642679	0.509637466	0.418898334
993	0.4645669	0.509946356	0.419187444
994	0.4651019	0.51061762	0.41958618
995	0.4656183	0.511242106	0.419994494
996	0.46597455	0.511588753	0.420360347
997	0.4667478	0.512453421	0.421042179
998	0.46750905	0.513293129	0.421724971
999	0.4681817	0.514027643	0.422335757
1000	0.4681464	0.514133673	0.422159127
1001	0.46942515	0.515182253	0.423668047
1002	0.4706178	0.516553608	0.424681992
1003	0.4713082	0.5173381	0.4252783
1004	0.47199075	0.518088846	0.425892654
1005	0.4728031	0.519021103	0.426585097
1006	0.4737658	0.520136594	0.427395006
1007	0.47485355	0.521355979	0.428351121
1008	0.4758876	0.522499535	0.429275665
1009	0.47683615	0.523575439	0.430096861
1010	0.4777488	0.524641694	0.430855906
1011	0.4787062	0.525760932	0.431651468
1012	0.47979825	0.527003286	0.432593214
1013	0.48097545	0.52830479	0.43364611
1014	0.48210275	0.529547598	0.434657902
1015	0.48310415	0.530680883	0.435527417
1016	0.4841116	0.531856993	0.436366207
1017	0.48515725	0.533068192	0.437246308
1018	0.4861375	0.534169574	0.438105426
1019	0.48726315	0.535439297	0.439087003
1020	0.4884793	0.536825146	0.440133454
1021	0.48956795	0.538067461	0.441068439
1022	0.49058845	0.539202487	0.441974413
1023	0.4916072	0.540322671	0.442891729
1024	0.4926144	0.541479287	0.443749513
1025	0.49360835	0.54266817	0.44454853
1026	0.49463465	0.543860876	0.445408424
1027	0.49572535	0.545079458	0.446371242
1028	0.496747	0.54625635	0.44723765
1029	0.49749955	0.547160926	0.447838174
1030	0.4983651	0.548140418	0.448589782
1031	0.49960015	0.549526981	0.449673319
1032	0.5005759	0.550660666	0.450491134
1033	0.5014095	0.551608951	0.451210049
1034	0.50244905	0.552759587	0.452138513
1035	0.50353175	0.553983474	0.453080026
1036	0.50456975	0.555193491	0.453946009
1037	0.50555765	0.556341215	0.454774085
1038	0.5064932	0.557415697	0.455570703
1039	0.50744295	0.558504855	0.456381045
1040	0.5084619	0.559658978	0.457264822
1041	0.50947745	0.560796445	0.458158455
1042	0.51040795	0.561843005	0.458972895
